chrom	locus	3D_x	3D_y	3D_z
1	74550000	196.196	118.039	77.902

12	15400000	28.279	116.565	187.390

5	51300000	135.643	175.816	197.071

17	41200000	73.874	173.007	56.995

2	199550000	57.360	81.543	28.283

1	3000000	-4.787	129.196	2.740

7	42250000	-1.625	110.214	107.447

14	54600000	92.426	63.518	41.982

1	20600000	-9.057	107.666	130.422

22	15250000	109.147	21.620	53.961

15	83550000	77.141	27.910	48.435

14	82600000	1.308	43.933	48.260

6	42600000	59.972	151.859	34.376

6	127650000	187.424	111.357	177.523

2	81400000	201.849	111.347	129.807

7	130800000	179.558	50.658	110.473

10	23450000	62.575	179.613	68.354

20	48100000	94.136	71.314	199.026

1	206450000	118.871	32.378	90.251

8	69950000	146.585	129.017	184.232

8	113950000	82.521	213.073	118.393

12	48600000	144.772	164.225	124.503

4	131700000	76.811	218.968	63.232

7	70650000	173.768	160.005	124.155

1	48500000	136.266	124.795	47.672

18	800000	120.005	163.171	31.662

19	18550000	24.723	99.720	112.395

14	21750000	170.146	139.214	127.039

19	8300000	63.719	36.658	156.301

5	57300000	112.751	171.228	158.660

1	183100000	127.511	44.733	122.071

1	191800000	141.922	-9.918	125.333

2	78000000	203.407	113.309	143.681

16	76500000	137.609	173.148	112.239

4	80550000	168.086	77.506	79.649

7	20250000	35.301	185.999	70.733

10	120300000	131.137	-19.534	86.035

12	21850000	67.213	40.558	217.011

16	33400000	115.382	88.586	3.487

1	23900000	-1.490	132.013	152.632

9	1400000	138.049	108.200	100.882

6	39000000	79.836	121.202	33.714

19	4950000	107.931	8.645	144.631

14	83050000	-5.346	42.684	48.585

14	63900000	55.862	29.572	132.361

2	112900000	199.205	173.248	88.017

5	23650000	69.543	115.822	170.322

4	102850000	168.625	184.594	93.108

14	75100000	85.890	147.197	178.099

15	49850000	94.776	166.238	55.340

3	19350000	138.733	87.708	140.179

5	58650000	97.803	182.649	179.436

5	178600000	33.606	64.422	73.120

6	59000000	67.091	108.969	126.378

1	51350000	82.403	132.342	52.860

16	63600000	31.373	159.808	71.679

3	154100000	102.367	165.378	33.259

3	2600000	60.811	101.018	137.890

5	83300000	55.042	184.502	126.888

11	131350000	103.499	75.216	198.482

5	51750000	131.089	182.118	199.324

7	127350000	97.798	47.279	150.083

5	165300000	164.548	22.342	59.277

1	148550000	48.007	124.962	179.572

13	78950000	156.427	68.530	155.768

14	103050000	110.443	190.815	127.084

2	85250000	140.172	141.525	130.906

4	187250000	79.269	52.961	38.170

19	19250000	68.540	91.174	93.266

3	106850000	168.820	78.228	-0.561

4	99750000	151.067	172.662	114.670

21	2500000	42.699	187.590	57.010

16	44500000	26.222	94.320	26.275

4	73000000	200.601	104.549	119.751

7	158754118	106.604	129.996	46.911

9	32850000	92.358	26.202	48.395

9	33250000	100.319	27.681	64.391

3	35000000	72.319	34.298	108.378

8	109450000	136.089	191.079	88.854

2	108600000	135.948	157.081	118.201

15	97500000	111.735	33.833	30.573

5	16000000	102.508	79.438	193.195

2	1100000	31.901	72.297	85.696

15	30200000	145.419	129.360	158.753

16	31050000	70.860	73.572	51.389

3	114400000	167.207	117.486	-19.089

12	94000000	151.411	66.882	46.552

7	2250000	191.790	104.586	0.206

15	77600000	23.022	31.498	120.487

5	170650000	109.507	38.138	44.243

4	31400000	112.452	97.623	213.354

2	221700000	185.994	41.610	43.208

6	94500000	106.128	204.502	174.571

2	213950000	158.324	53.104	28.143

2	229150000	103.237	9.467	62.017

6	100250000	137.192	180.535	144.548

1	72200000	214.827	136.636	48.980

1	213850000	168.625	13.999	65.653

7	149600000	119.745	36.448	92.924

21	22800000	46.028	60.803	6.153

1	183800000	144.500	41.422	119.901

10	66700000	-32.336	83.080	31.917

3	172650000	145.574	181.370	106.403

18	39850000	149.361	-7.955	83.972

9	34500000	120.401	16.965	95.952

6	154450000	182.827	37.820	154.759

7	9500000	125.507	212.032	76.039

2	160100000	151.814	176.247	24.462

19	4200000	126.643	10.299	140.263

18	29700000	5.592	86.940	87.955

22	11650000	39.637	119.991	22.818

7	125550000	71.417	21.365	176.824

12	85750000	172.711	-18.758	108.310

18	43900000	41.297	-8.502	107.187

5	159350000	149.725	55.838	76.009

14	15550000	87.952	113.256	56.672

8	104050000	162.332	121.905	53.418

2	208150000	169.805	61.689	-20.145

12	65900000	201.642	101.577	101.463

5	28700000	96.587	105.362	206.368

16	75300000	120.736	189.619	106.468

7	80450000	136.669	173.627	186.699

9	19500000	99.053	175.259	91.979

2	51350000	142.131	73.230	158.479

9	76750000	80.573	45.125	80.204

13	3100000	92.037	144.632	166.906

3	35650000	61.388	31.509	102.168

2	100700000	193.052	178.312	128.921

1	202450000	30.224	51.798	113.524

4	80100000	163.489	70.906	79.692

1	192700000	127.957	-18.332	136.236

2	17800000	57.226	55.606	128.704

16	83800000	51.192	105.291	196.916

7	135800000	132.016	26.416	160.872

22	5700000	140.933	90.306	73.611

8	32047	172.712	52.243	53.693

1	44550000	41.336	155.165	72.113

14	84550000	-10.805	36.340	78.687

6	120750000	132.041	107.119	185.577

12	81000000	191.084	4.362	112.533

18	6150000	172.223	97.536	12.278

1	235650000	125.051	17.035	18.397

9	47500000	71.444	78.474	117.319

1	60950000	134.055	158.342	47.845

16	67650000	18.574	111.799	123.000

4	7550000	93.308	12.750	141.229

5	10150000	110.235	57.006	164.589

14	38500000	161.936	10.099	120.836

4	56600000	180.673	73.419	136.595

6	121150000	130.633	101.941	196.201

11	129300000	87.895	98.706	224.309

16	41850000	108.822	30.316	150.938

19	21100000	62.551	144.795	101.074

2	114450000	202.983	194.487	83.780

7	147750000	86.223	4.633	119.324

16	11100000	107.050	-17.054	101.574

9	118100000	82.445	26.825	176.095

16	6500000	144.360	7.830	54.407

19	57450000	97.221	56.469	64.017

5	128400000	167.620	151.711	36.301

14	97000000	32.745	137.970	65.394

6	46750000	25.571	104.870	93.787

1	95900000	199.807	144.032	145.085

10	38700000	44.821	154.416	152.357

18	72050000	132.816	99.291	127.757

5	131450000	110.465	130.643	41.689

15	38000000	96.403	203.399	131.523

6	136989	31.056	81.903	70.174

7	39700000	35.442	107.800	69.143

20	62877673	67.856	138.905	94.286

3	97500000	184.123	83.407	27.000

13	103250000	162.663	130.914	193.478

10	44050000	29.527	139.071	77.845

20	45650000	132.934	21.219	153.069

5	153150000	184.464	99.644	69.721

5	121500000	119.857	153.887	39.139

11	127250000	129.334	90.603	193.224

2	206750000	152.506	59.764	7.246

4	49450000	124.551	99.994	74.684

9	136800000	72.096	135.782	36.371

1	142600000	88.010	110.638	123.139

10	104350000	146.381	8.959	33.544

5	48650000	56.173	144.704	166.115

4	182000000	27.259	62.979	35.694

2	196650000	99.189	89.786	-20.582

18	70450000	170.841	121.852	163.879

4	108150000	176.782	174.558	45.651

2	158300000	128.673	159.026	43.234

10	113200000	53.609	-23.995	108.887

6	107950000	130.897	159.865	81.589

1	147250000	79.000	111.129	137.986

20	10300000	55.387	155.783	2.942

15	43869	181.818	145.744	169.103

8	78750000	174.241	174.454	179.687

12	26250000	60.137	97.937	169.681

14	361689	100.834	111.329	105.560

2	242518201	124.047	147.810	101.026

21	3250000	66.672	148.434	24.908

18	66050000	128.280	68.857	206.887

9	102450000	57.270	53.436	158.279

8	124900000	103.799	152.272	45.429

4	80400000	166.096	75.078	80.076

2	96500000	102.602	191.813	161.012

7	4000000	156.904	124.707	2.729

1	81600000	194.356	182.686	104.380

20	33200000	83.140	-5.567	99.896

19	17900000	17.969	134.914	138.113

8	105050000	158.684	154.558	71.917

22	26550000	215.997	102.197	90.371

12	117600000	82.402	106.292	-0.812

3	4400000	77.848	97.725	159.384

4	62700000	209.190	132.578	166.590

7	69600000	165.764	166.715	134.591

3	94500000	203.845	101.743	61.475

2	37400000	113.635	62.093	145.579

1	244600000	104.119	71.405	26.403

18	12400000	130.159	54.112	27.020

2	150750000	92.899	174.227	45.423

16	71600000	49.711	157.598	124.441

15	57650000	56.697	156.734	139.287

12	27400000	77.009	107.746	184.112

4	143250000	94.741	158.070	11.029

1	144950000	65.535	109.598	144.277

16	9800000	114.310	-13.100	107.582

7	114000000	134.620	48.679	213.330

2	106200000	167.562	165.474	121.176

6	126150000	169.916	116.089	167.002

2	51600000	138.095	76.204	162.189

16	68950000	13.740	148.099	118.461

1	49550000	127.737	121.686	39.226

10	102300000	132.260	23.932	6.904

5	25350000	87.246	128.903	194.414

11	29150000	19.916	26.438	72.058

6	44050000	41.821	144.669	44.742

16	3750000	166.541	10.463	103.473

2	193550000	135.648	97.961	-21.416

9	41200000	71.461	78.940	120.829

3	195150000	42.031	122.423	43.242

12	80200000	199.520	16.377	100.040

5	118750000	119.362	167.090	40.672

10	4800000	151.070	138.042	29.767

6	116150000	182.972	158.171	175.830

9	427831	95.446	56.438	49.021

2	154600000	81.454	156.249	41.013

17	14650000	129.876	38.800	34.975

6	92750000	99.549	206.530	150.873

8	143600000	117.153	85.591	-21.554

9	99350000	64.353	118.735	146.485

12	36850000	168.155	33.087	157.790

5	23550000	71.687	116.154	166.920

3	105450000	184.524	61.752	-1.920

5	74850000	56.410	118.529	127.723

6	90900000	106.298	184.403	100.567

3	179950000	98.816	183.404	125.196

13	67550000	55.620	20.210	130.600

4	338025	96.486	60.926	100.948

1	83000000	190.219	172.282	119.623

2	202650000	84.060	54.359	18.490

15	4250000	86.193	116.960	159.725

2	38950000	115.178	49.049	157.394

7	140700000	131.795	18.019	122.474

5	82050000	53.190	155.084	119.952

6	95950000	106.539	188.354	185.956

7	18250000	51.387	195.992	59.395

1	15100000	9.876	119.527	85.473

2	112300000	184.204	170.771	94.212

10	23800000	55.499	187.063	74.536

4	92550000	200.250	183.271	120.680

14	93950000	14.024	154.762	121.787

14	88400000	-1.893	84.622	94.665

20	11150000	54.601	167.637	19.011

7	126150000	65.862	32.300	173.618

1	120750000	102.179	108.770	120.566

10	99100000	106.786	24.529	-13.539

8	115900000	72.362	212.201	89.593

8	83550000	136.726	170.017	171.035

3	154450000	91.281	170.224	30.798

18	41100000	101.097	-15.874	80.246

13	39200000	139.345	74.044	29.395

6	136350000	175.341	112.111	82.209

1	100850000	157.843	159.735	161.923

5	158350000	159.290	66.359	68.298

8	61050000	202.059	77.649	164.727

11	423758	197.274	69.664	133.453

1	50550000	100.215	127.169	46.348

10	122400000	153.584	8.259	91.888

1	53450000	77.865	159.959	55.202

7	44450000	69.126	106.705	68.082

9	52700000	114.584	105.491	61.868

8	113350000	94.708	214.882	110.490

11	67650000	186.182	110.388	15.966

17	40850000	63.309	170.626	58.879

2	69500000	137.384	160.692	197.082

18	43550000	32.219	-9.319	101.475

8	101100000	182.430	83.592	60.723

1	219450000	116.385	17.558	54.939

11	16950000	81.733	14.350	37.931

13	54650000	128.486	-11.772	68.668

3	167400000	111.183	199.529	72.810

17	68250000	58.192	122.131	161.870

19	13500000	61.890	142.780	164.699

12	126800000	72.811	3.314	58.111

12	27250000	76.662	104.358	183.411

1	112150000	82.328	160.131	155.339

6	168100000	166.695	3.104	76.587

13	62300000	50.164	-21.273	132.686

8	79450000	172.407	181.641	173.923

3	74700000	179.405	-9.970	76.513

1	114500000	97.126	149.971	177.121

13	30600000	73.337	89.872	-1.586

15	48150000	98.072	162.907	44.806

16	73900000	119.124	205.583	87.485

8	96700000	177.969	121.327	82.362

5	33100000	101.643	102.140	165.096

7	83000000	117.105	150.895	211.930

21	36900000	64.704	21.514	182.046

14	106929568	80.924	143.407	62.837

4	89150000	197.581	137.517	93.892

5	133300000	58.252	124.589	43.238

17	22100000	92.852	116.452	9.034

1	240700000	123.761	64.121	31.028

1	181800000	103.115	32.641	132.712

4	96600000	166.924	200.055	132.232

4	26850000	84.786	112.568	197.543

9	5050000	167.797	104.041	145.324

3	196150000	30.292	119.415	42.410

11	70700000	201.393	108.915	51.597

16	82150000	60.107	143.634	174.796

8	139700000	24.970	139.957	65.124

7	104500000	192.074	93.637	107.294

5	107500000	170.985	201.248	90.360

19	13000000	50.309	125.642	148.351

10	26050000	74.193	191.486	96.391

3	56600000	65.985	-17.107	51.045

17	70100000	30.281	120.166	158.654

2	131050000	153.473	191.058	73.760

7	121900000	89.507	48.924	188.909

7	16650000	67.198	197.057	77.398

1	191200000	144.017	2.847	123.132

10	83850000	-12.029	54.061	113.283

13	13550000	61.779	129.036	93.272

5	3850000	60.231	50.657	183.359

3	105050000	191.855	61.062	0.902

5	138950000	56.767	99.126	70.777

1	241850000	101.538	69.612	20.356

21	29050000	-5.077	34.715	87.762

4	43900000	127.258	136.338	208.638

11	47700000	109.875	93.342	15.469

22	5150000	165.459	130.856	122.320

5	96350000	90.655	181.788	90.286

15	16900000	175.560	39.635	57.192

12	55250000	160.449	155.872	97.824

16	45900000	44.009	100.275	6.135

12	68250000	199.426	114.897	82.174

6	46700000	26.265	105.719	93.106

15	90200000	52.466	73.111	5.264

18	26900000	55.123	46.334	67.875

18	51000000	32.558	3.573	145.244

6	170583983	131.079	88.751	48.306

1	203900000	70.097	75.009	112.397

6	83850000	70.159	169.048	149.168

4	190802167	12.326	171.028	163.591

9	60650000	127.278	155.046	116.521

12	93200000	162.631	62.543	40.426

11	72200000	193.807	132.687	51.532

11	97750000	84.390	193.708	142.714

10	72650000	65.478	85.427	3.464

11	68350000	184.456	98.304	26.987

11	20350000	78.219	30.975	62.119

8	110450000	125.088	196.938	88.326

14	87550000	-4.706	64.282	88.978

11	18600000	102.273	35.549	27.718

4	112300000	151.256	186.180	58.703

12	99550000	111.324	-4.380	84.583

15	100350000	130.913	39.564	95.613

3	55550000	58.556	11.402	35.114

11	118300000	179.262	125.059	134.477

7	143750000	96.824	40.142	130.245

15	75500000	-10.249	62.123	125.493

4	165700000	37.455	134.173	65.106

4	63850000	187.305	137.597	180.244

19	43100000	147.346	101.494	18.011

9	110000000	104.319	81.008	167.112

3	173400000	154.171	183.631	115.148

4	45600000	107.072	145.001	192.584

8	73650000	179.282	142.531	168.310

4	33500000	105.200	74.745	220.719

18	13350000	136.236	63.569	34.916

2	14250000	69.180	51.269	111.913

5	26900000	76.823	123.607	201.718

9	33450000	102.734	29.724	72.170

16	42100000	119.543	35.924	165.624

2	21050000	55.092	74.852	140.321

10	8750000	70.728	169.858	-2.321

3	108300000	194.805	99.536	-18.538

3	79500000	191.394	17.542	101.244

6	130850000	194.932	101.138	157.746

6	29050000	55.975	99.337	41.077

5	34450000	107.672	101.618	144.052

7	78550000	121.881	164.128	176.527

14	17350000	60.625	117.778	80.795

6	22550000	28.984	25.516	132.200

2	44350000	78.082	125.021	177.459

16	55750000	41.457	162.007	31.665

5	486969	94.024	86.474	89.322

3	169000000	74.918	169.596	58.020

20	62742790	74.650	131.732	95.831

11	100600000	73.353	205.577	176.458

6	30200000	62.470	109.946	25.966

4	179250000	10.374	89.240	60.620

8	7050000	73.899	51.357	121.834

3	157200000	112.669	175.087	56.313

9	135600000	35.137	128.381	47.446

12	23450000	55.630	53.433	184.275

12	119950000	73.126	110.605	21.576

21	26350000	11.276	15.640	47.109

9	108250000	105.788	52.659	153.215

2	110800000	128.878	182.190	128.608

1	117950000	126.110	128.911	154.019

5	93000000	82.020	219.523	90.192

18	38050000	177.306	21.375	109.241

10	56450000	-38.501	126.717	104.874

1	5850000	5.757	120.340	36.114

8	43700000	128.839	71.824	142.678

4	146800000	111.680	119.468	7.677

5	117200000	128.048	188.564	19.350

16	63250000	45.231	172.968	62.367

12	76400000	184.937	54.396	94.647

5	75050000	54.189	118.055	126.757

1	6500000	-2.973	112.500	41.034

10	25800000	69.124	194.727	94.522

13	91450000	87.267	87.203	161.120

12	494087	92.887	77.347	176.663

4	137550000	100.293	193.549	15.761

5	134350000	51.790	126.340	57.692

6	116200000	182.509	157.807	174.750

22	36150000	160.271	129.720	189.051

14	33550000	179.992	61.865	156.145

11	103100000	75.675	169.246	177.201

4	190917540	5.669	186.243	176.444

4	45400000	107.081	148.027	192.928

9	56950000	51.962	113.288	130.789

5	14450000	131.644	67.765	191.236

13	53250000	95.132	14.187	60.854

8	142850000	99.229	85.088	-0.668

1	202900000	38.521	59.377	114.122

1	216400000	150.231	28.046	57.780

3	173700000	156.607	180.912	119.285

2	164850000	120.167	149.223	15.254

7	59450000	106.928	131.284	110.682

20	59200000	195.116	39.015	133.101

15	20200000	153.810	145.424	132.894

5	68100000	104.117	132.828	121.971

2	130600000	152.973	183.072	75.442

8	109000000	140.322	182.187	81.444

15	54300000	55.178	182.461	79.122

2	81950000	188.520	123.923	138.474

5	11550000	125.467	52.992	165.876

2	169500000	78.951	128.920	85.341

7	30700000	75.339	100.232	32.010

17	71250000	24.769	97.736	154.104

7	53950000	25.004	174.763	174.538

15	19250000	152.158	136.995	120.105

1	154250000	47.757	86.434	202.638

2	82050000	186.236	126.092	140.992

1	248703061	50.239	64.490	94.068

3	98300000	171.699	79.392	15.269

7	30550000	79.011	103.472	31.454

12	53100000	130.363	188.438	75.015

2	222000000	185.589	37.069	43.022

1	266389	46.762	76.378	81.535

19	34100000	61.369	120.720	34.151

4	3800000	129.467	4.578	118.232

2	97000000	111.511	192.500	163.269

21	14450000	15.564	156.118	85.432

3	150350000	87.580	146.843	24.250

10	86100000	-0.083	54.664	108.373

12	11550000	67.924	178.098	158.550

10	2400000	161.606	153.165	70.381

16	21400000	35.093	10.730	119.214

16	84450000	48.692	86.445	194.380

4	67100000	155.331	136.988	154.066

7	146100000	68.910	14.664	120.688

3	52450000	90.870	1.180	8.458

10	102200000	129.254	22.516	5.929

2	61650000	119.852	119.757	178.698

8	24900000	98.375	14.095	149.806

12	112300000	106.789	142.845	24.993

16	5900000	154.635	11.748	50.973

5	25500000	87.855	128.864	198.577

2	64500000	155.598	118.912	177.086

1	187350000	175.060	4.071	142.934

10	46150000	55.911	113.620	63.168

10	81800000	46.325	60.537	72.744

5	107600000	170.760	198.478	91.362

4	190532962	27.860	135.528	133.601

14	398596	103.212	106.930	105.598

1	122100000	46.974	108.286	61.470

12	83200000	151.543	1.704	125.444

4	108900000	175.669	147.749	49.091

2	232100000	153.950	12.375	91.421

2	135700000	134.406	217.439	66.438

13	113850000	68.428	182.903	102.706

5	134450000	53.517	126.360	59.926

2	26800000	49.762	132.840	138.719

3	137050000	79.579	132.353	-21.113

7	75050000	142.413	115.531	110.429

2	97300000	115.685	194.275	161.780

3	61200000	112.256	-17.834	46.103

8	95400000	174.010	147.868	89.936

4	103800000	173.355	175.659	80.817

8	19250000	77.372	7.834	109.878

20	28900000	34.202	41.683	97.435

1	67350000	147.508	159.480	68.072

6	23000000	33.222	24.911	141.495

10	92650000	7.988	-8.681	59.923

12	64350000	180.650	83.631	118.400

17	61600000	169.633	164.042	173.516

13	70950000	126.972	-10.287	157.749

13	108900000	150.547	156.050	149.060

7	41450000	5.438	114.127	112.595

10	85400000	-16.442	45.958	103.158

2	217250000	118.661	22.056	24.775

1	82100000	191.807	183.225	114.221

3	33850000	99.367	32.555	121.766

4	23500000	74.437	57.056	188.095

7	94500000	178.734	122.719	194.425

2	124950000	121.253	222.904	108.600

13	64450000	26.414	21.522	140.529

3	44900000	22.914	63.828	62.337

17	53600000	57.677	197.749	103.933

12	6850000	3.706	157.785	114.422

4	4450000	118.709	12.455	122.735

18	34450000	41.772	134.985	143.116

6	92000000	105.746	195.829	129.160

20	25400000	31.621	130.760	147.482

20	46000000	125.253	23.879	153.896

15	6450000	161.646	47.424	113.544

8	9550000	81.996	32.192	86.366

18	22500000	47.292	66.965	28.881

16	18050000	69.808	-2.166	152.312

3	130450000	82.294	92.146	-22.010

12	127200000	70.173	-0.323	58.862

15	47500000	118.777	165.156	41.961

2	10350000	54.609	65.997	101.774

13	79300000	148.618	67.155	156.934

19	55850000	25.602	24.451	60.188

15	18100000	140.015	104.986	105.542

